,date,shcode,time,vi_time,wtime,vi_trgprice,vi_sprice,histHigh,histLow,ilocHigh,ilocLow,histClose,histDiff,histHigh10min,histLow10min,ilocHigh10min,ilocLow10min,chdegree,volume,mdvolume,msvolume,mdchecnt,mschecnt,tmcode,tmavgdiff,tm1diff,tm2diff,tm1value,tm2value,DurH30,DurL30,DurH60,DurL60,noNEWS,maxProfit,minProfit,lastProfit,imax,imin,hname,finalProfit
1642,20250530,073490,121455,121453,130658,20500,18600,22200,20500,97,0,20500,10.220,20800,20500,7,0,76.110,377479,212512,161748,3573,4100,92,3.030,29.920,29.800,22219,1945,19860,17570,21200,16690,0,0.030,-0.019,-0.004,565,674,이노와이어리스,-0.004
1641,20250530,088800,121130,121128,130333,2395,2175,2500,2350,0,100,2500,29.800,2500,2500,0,0,120.530,845972,375251,452273,1962,2455,92,3.060,29.920,29.800,22190,1942,-1,-1,-1,-1,1,-0.002,-0.002,-0.002,487,487,에이스테크,-0.002
1640,20250530,138080,120600,120558,125813,10450,9500,11400,10350,80,51,10760,11.850,11140,10700,11,14,83.590,387834,207980,173858,3385,3544,92,3.300,29.920,29.800,22153,1935,10210,8500,11390,7890,0,0.031,-0.027,0.010,593,659,오이솔루션,0.010
1639,20250530,032500,120050,120046,125259,10650,9680,11420,10640,0,99,11420,29.920,11420,11420,0,0,106.270,3272859,1582741,1682026,14573,17394,92,3.250,29.920,29.800,22130,1929,8880,7800,8880,6840,1,-0.002,-0.002,-0.002,465,465,케이엠더블유,-0.003
1638,20250530,351330,115210,115210,124413,8220,7470,8170,7470,100,66,7480,-0.400,7540,7480,1,0,49.010,392404,257753,126337,2616,1969,392,-1.070,1.810,0.930,20,47,8330,7210,8330,6160,2,0.009,-0.011,-0.005,470,548,이삭엔지니어링,-0.005
1637,20250530,084650,113230,113227,122435,2990,2715,3030,2870,93,14,2875,6.480,2925,2870,20,14,98.910,27125161,13557362,13409348,31898,39615,108,1.870,20.040,8.270,23860,9799,3120,2105,3120,2005,19,0.012,-0.007,-0.004,549,637,랩지노믹스,-0.004
1636,20250530,246250,113119,113119,122329,2290,2080,2430,2185,78,0,2190,6.570,2230,2185,15,0,81.370,6659664,3601951,2931014,10387,11338,447,1.620,8.270,6.850,9791,78736,2685,1571,2685,1466,1,0.000,-0.131,-0.131,420,760,에스엘에스바이오,-0.048
1635,20250530,033340,112359,112358,121610,864,785,925,857,81,100,891,12.780,902,891,20,0,108.110,9323922,4459972,4821463,7189,8487,121,1.500,12.780,9.660,8295,20403,881,758,881,576,0,0.132,-0.011,0.041,493,407,좋은사람들,0.120
1634,20250530,293780,110112,110111,115320,8790,7990,8690,8290,100,23,8430,5.770,8430,8330,0,10,126.140,398461,175488,221356,1756,2265,436,1.710,16.510,14.110,74210,11352,8040,6940,8040,6750,3,0.022,-0.011,0.017,677,383,압타바이오,0.017
1633,20250530,000590,105936,105931,115146,85300,77500,88000,80500,85,2,80600,4.000,82000,80500,5,2,140.040,7083,2765,3872,355,415,111,0.160,10.060,8.930,23120,187,77500,72200,77500,70200,0,0.027,-0.013,0.027,760,386,CS홀딩스,0.027
1632,20250530,066790,105507,105503,114720,1657,1506,1693,1556,79,0,1558,4.280,1581,1556,9,0,76.580,10281393,5721965,4381899,11002,12142,537,0.190,4.280,3.730,16518,6557,1815,1181,1815,1113,3,0.019,-0.091,-0.084,382,738,씨씨에스,-0.048
1631,20250530,225190,104722,104718,113926,3015,2740,3175,3005,52,100,3035,19.490,3065,3015,20,7,103.930,28848499,13987807,14537429,37159,40686,200,1.270,19.490,7.240,84753,105713,2650,1839,2650,1710,6,0.059,-0.007,0.008,463,440,LK삼양,0.008
1630,20250530,088800,103848,103844,113100,2120,1926,2240,2025,99,88,2125,10.330,2125,2085,0,20,146.590,257214,101264,148443,735,1258,92,0.960,17.750,10.330,7753,537,-1,-1,-1,-1,1,0.174,-0.002,0.174,388,302,에이스테크,0.120
1629,20250530,234920,103431,103430,112642,5470,4970,5740,5140,91,5,5170,6.710,5300,5140,12,5,95.040,4702412,2378082,2260059,17586,19481,579,2.040,9.310,7.690,51715,100721,4940,3055,4940,2990,0,0.029,-0.069,-0.062,569,499,자이글,-0.048
1628,20250530,161000,102319,102318,111529,11990,10900,12890,11900,65,0,11910,7.780,12240,11900,20,0,93.800,13070295,6731879,6314273,50229,54838,579,2.570,9.470,8.150,51244,24156,11470,6670,11470,6050,0,0.022,-0.050,-0.026,337,513,애경케미칼,-0.048
1627,20250530,225190,101941,101938,111144,2775,2520,3155,2605,39,96,3045,19.880,3105,3015,12,19,110.030,24137070,11338352,12475455,30032,33813,200,1.140,19.690,9.050,70196,88387,2650,1839,2650,1710,6,0.055,-0.010,0.005,463,310,LK삼양,0.005
1626,20250530,032500,101238,101236,110444,9680,8800,9980,10020,40,29,10300,17.180,10320,10070,0,20,179.540,839053,299047,536913,3781,6879,92,0.830,17.060,8.580,5144,6738,8880,7800,8880,6840,1,0.107,-0.015,0.107,406,263,케이엠더블유,0.105
1625,20250530,299030,100723,100722,105928,25100,22800,24800,22050,100,84,22550,5.870,22650,22400,1,9,103.980,316856,152695,158770,3039,3580,500,0.850,8.990,6.340,49091,4161,21300,17910,23750,17800,6,0.151,-0.004,0.038,391,240,하나기술,0.120
1624,20250530,405000,100454,100454,105706,11690,10610,11800,11200,99,48,11510,3.690,11510,11430,0,14,156.380,11242,4138,6471,151,188,175,0.420,13.310,5.170,19111,7012,-1,-1,-1,-1,0,-0.002,-0.072,-0.052,234,393,플라즈맵,-0.048
1623,20250530,412350,100346,100345,105552,3660,3325,3870,3205,99,62,3280,8.250,3290,3220,2,17,69.550,674590,382032,265719,2634,2211,536,-1.110,8.250,1.070,2334,414676,3345,2880,4000,2700,2,-0.000,-0.042,-0.026,238,559,레이저쎌,-0.026
1622,20250530,290670,100240,100237,105448,19410,17640,21250,19000,23,97,19960,13.540,21050,19930,20,0,98.010,3853123,1925554,1887202,29817,31864,523,0.870,13.590,3.430,76259,10259,18820,10690,18820,9390,4,0.128,-0.059,0.098,706,458,대보마그네틱,-0.048
1621,20250530,267320,95128,95127,104339,3390,3080,3635,3400,50,94,3550,13.960,3595,3515,15,16,120.190,12883582,5765155,6928931,16836,20146,579,5.390,15.930,14.960,73020,15510,3945,2920,4105,2715,3,-0.006,-0.063,-0.036,207,417,나인테크,-0.048
1620,20250530,299030,94921,94919,104132,23450,21300,25200,22050,69,49,22500,5.630,22600,22400,16,5,104.410,303544,145860,152293,2929,3433,500,1.620,14.130,5.870,44071,3999,21300,17910,23750,17800,6,0.154,-0.009,0.040,391,212,하나기술,0.120
1619,20250530,069620,94131,94130,103334,159300,144800,169000,156100,87,98,159800,10.280,161800,159000,20,3,109.920,270443,128590,141345,8902,8596,540,2.460,29.530,15.280,36273,55445,145200,129200,145200,113000,6,0.006,-0.065,-0.009,255,460,대웅제약,-0.048
1618,20250530,214610,93959,93958,103205,7120,6470,7600,6790,83,7,6860,5.050,6930,6790,6,7,78.800,860522,470553,370803,5957,5951,108,1.770,24.940,11.980,16080,8667,-1,-1,-1,-1,1,0.013,-0.036,-0.006,306,237,더바이오메드,-0.006
1617,20250530,290120,93942,93934,103150,2980,2705,3345,2975,0,100,3345,29.900,3345,3345,0,0,114.430,763091,334875,383183,2370,2559,27,0.080,29.940,29.900,4282,2453,2650,2290,2650,2140,0,-0.002,-0.002,-0.002,183,183,DH오토리드,-0.003
1616,20250530,025440,93829,93828,103041,853,774,894,894,0,0,894,29.940,894,894,0,0,90.300,5158544,2154678,1945725,2135,2444,27,0.100,29.940,29.900,4282,2451,710,674,984,660,0,-0.002,-0.002,-0.002,181,181,DH오토웨어,-0.003
1615,20250530,131970,93740,93739,102945,26100,23700,28400,25500,19,99,27500,17.770,28400,27200,19,1,121.480,1519210,682272,828818,10944,12431,334,0.110,17.770,5.470,25516,207,25950,22100,30300,22100,2,0.034,-0.049,-0.017,228,503,두산테스나,-0.048
1614,20250530,049180,93536,93535,102746,1128,1025,1210,1106,77,98,1119,9.170,1154,1112,16,5,86.770,3420421,1810971,1571465,4804,6241,493,2.950,29.880,9.170,32842,3924,1072,871,1664,871,2,0.008,-0.062,-0.055,176,492,셀루메드,-0.048
1613,20250530,025440,93244,93242,102454,759,690,894,737,0,99,894,29.940,894,894,0,0,90.340,5157727,2153861,1945725,2128,2444,27,0.050,29.940,29.900,4281,2444,710,674,984,660,0,-0.002,-0.002,-0.002,169,169,DH오토웨어,-0.003
1612,20250530,448280,93034,93028,102241,10230,9300,11040,10040,26,93,10400,13.660,10930,10300,14,1,97.570,2420271,1208571,1179262,11074,12289,152,1.440,13.330,5.820,25212,2427,14300,7633,14300,6300,3,0.010,-0.078,-0.078,209,760,에코아이,-0.048
1611,20250530,373200,92852,92850,102108,743,675,748,676,53,1,679,3.820,708,676,20,1,84.850,2719858,1434118,1216820,2297,3677,521,0.830,3.820,1.890,1928,322,900,653,900,593,0,0.045,-0.003,0.039,241,163,엑스플러스,0.039
1610,20250530,378800,92816,92813,102032,3605,3275,4000,3515,32,94,3675,13.430,3785,3640,20,3,104.920,14054935,6770440,7103221,24745,29255,540,2.500,29.880,13.580,24350,52280,3425,2735,3540,2685,3,0.070,-0.007,0.031,219,168,샤페론,0.031
1609,20250530,419530,92816,92813,102029,79700,72400,79600,73800,100,59,74300,6.140,75400,74200,19,0,112.250,144484,65801,73864,1949,2290,45,1.430,12.060,6.000,2892,10808,70500,33350,70500,25600,3,0.010,-0.026,0.010,750,479,SAMG엔터,0.010
1608,20250530,036630,92448,92446,101653,6040,5490,6150,5750,1,92,6140,11.230,6150,5840,1,20,131.070,558404,233084,305513,2206,2742,435,0.120,10.510,0.750,3303,331,-1,-1,-1,-1,0,0.096,-0.066,0.009,620,469,세종텔레콤,-0.048
1607,20250530,096760,92100,92100,101311,3960,3600,4125,3660,97,21,3685,8.380,3715,3665,9,20,94.470,2845919,1413879,1335760,5853,6014,111,0.060,16.890,8.380,15028,10927,3400,2985,3400,2920,0,0.029,-0.051,-0.051,199,760,JW홀딩스,-0.048
1606,20250530,011000,91835,91833,101048,3765,3420,4020,3560,92,37,3590,-3.620,3660,3575,15,19,80.500,5857829,3161120,2544545,11043,10927,493,3.100,29.880,11.020,24315,3612,3785,2040,3785,1890,1,0.020,-0.055,-0.045,316,643,진원생명과학,-0.048
1605,20250530,054180,91828,91828,101044,236,214,248,224,63,73,235,-0.840,238,232,6,19,89.470,13966845,6679116,5976115,6121,7322,448,1.860,16.360,13.620,46723,23396,303,104,304,104,5,0.007,-0.083,-0.070,152,536,메디콕스,-0.048
1604,20250530,114450,91739,91739,100954,4260,3870,4500,3940,95,30,3975,2.980,4025,3965,11,2,79.240,6503431,3518553,2788144,11717,12349,172,1.550,13.270,10.210,23331,29396,3945,1589,3945,1474,2,0.045,-0.036,-0.006,187,660,그린생명과학,-0.006
1603,20250530,066910,91605,91600,100810,1073,975,1120,1051,89,80,1105,13.920,1106,1075,1,20,100.160,2565927,1232387,1234393,2070,2548,45,1.850,13.920,6.860,2762,10466,970,572,970,464,5,0.092,-0.035,0.038,416,219,손오공,0.038
1602,20250530,001290,91402,91400,100615,846,769,890,805,98,81,816,19.120,841,813,18,2,94.830,27305485,13494505,12796620,13508,17685,151,0.220,19.270,2.180,22353,674,685,418,685,397,2,0.010,-0.158,-0.139,137,739,상상인증권,-0.048
1601,20250530,048530,91358,91354,100612,4455,4050,4870,4360,97,45,4435,9.510,4490,4400,6,20,68.460,1648906,954795,653650,5900,5267,294,5.360,27.510,9.510,14279,7537,4300,3820,4300,3350,0,0.033,-0.029,-0.014,145,588,인트론바이오,-0.014
1600,20250530,104040,91102,91100,100317,1177,1070,1245,1152,98,37,1168,11.880,1185,1161,13,3,83.170,10074203,5286247,4396751,10411,10688,191,0.930,28.290,11.880,14159,11919,1208,798,1208,779,0,0.029,-0.060,-0.055,604,204,대성파인텍,-0.048
1599,20250530,043200,91001,90955,100210,1139,1035,1167,1117,4,51,1150,28.060,1167,1128,4,16,50.420,12512796,7661371,3862803,6609,6087,294,5.440,28.060,10.000,14082,7401,1237,501,1237,490,1,0.013,-0.106,-0.106,606,760,파루,0.011
1598,20250530,038070,90909,90909,100123,9400,8540,9380,8580,100,15,8720,3.930,8730,8580,0,15,83.620,2909483,1540437,1288100,13993,14132,493,3.230,29.880,10.830,24207,3315,8390,6800,8390,6510,7,-0.001,-0.058,-0.056,123,755,서린바이오,-0.048
1597,20250530,068330,90909,90908,100119,2025,1840,2065,1880,99,9,1888,13.050,1904,1880,20,9,80.940,20008322,10397543,8415659,22229,22176,464,1.930,13.170,3.810,38791,26099,1670,1008,1670,949,4,0.009,-0.107,-0.089,363,737,일신바이오,-0.048
1596,20250530,038530,90757,90732,100010,295,268,303,275,99,20,280,4.480,280,275,0,20,73.730,5650559,3118932,2299464,3815,4429,448,1.990,20.370,15.130,35151,22362,303,248,303,225,0,-0.006,-0.045,-0.045,120,760,케이바이오,-0.045
1595,20250530,290720,90727,90721,95937,2185,1984,2280,2070,60,89,2140,7.000,2165,2135,14,1,82.440,133311,71938,59307,289,277,60,0.820,7.000,0.990,288,109,2175,1887,2605,1881,1,0.031,-0.007,0.031,557,418,푸드나무,0.031
1594,20250530,014970,90655,90655,95900,8780,7980,9200,8350,91,95,8530,12.980,8720,8520,14,0,100.430,5629735,2653476,2664875,23541,25074,398,0.520,12.980,2.040,47728,306,-1,-1,-1,-1,1,0.018,-0.157,-0.119,135,678,삼륭물산,-0.048
1593,20250530,043200,90550,90549,95757,1037,942,1167,1000,8,99,1152,28.290,1167,1128,8,7,48.110,12035191,7458235,3588334,6232,5556,294,5.290,28.730,9.140,13541,7255,1237,501,1237,490,1,0.011,-0.108,-0.108,606,760,파루,0.009
1592,20250530,317770,90300,90259,95514,4545,4130,4890,4210,2,89,4805,21.950,4890,4585,2,16,110.250,16380075,7647311,8431385,37480,43567,576,3.480,22.080,3.760,74934,1560,7150,3185,7150,2945,3,0.001,-0.140,-0.137,113,533,엑스페릭스,-0.048
1591,20250529,001200,135212,135209,144420,3290,2990,3470,3280,28,99,3420,15.740,3450,3400,11,15,152.850,6118710,2409951,3683562,5930,8677,151,8.980,29.980,20.830,10339,163851,3065,2360,3065,2160,1,0.007,-0.006,0.005,716,691,유진투자증권,0.005
1590,20250529,032940,135150,135147,144354,4555,4140,4660,4455,89,68,4545,11.400,4575,4520,19,2,132.260,1785159,759835,1004954,3693,4352,311,1.550,11.400,8.150,7954,14937,4080,3550,4080,3215,0,0.015,-0.021,0.015,751,705,원익,0.015
1589,20250529,080530,134704,134702,143908,1427,1297,1513,1376,2,98,1492,15.030,1513,1450,2,20,141.990,1148314,459170,651997,2265,3196,110,0.200,14.420,4.560,1633,805,1472,1158,1472,1091,0,-0.014,-0.075,-0.044,678,759,코디,-0.048
1588,20250529,016670,133757,133753,143008,5330,4845,5600,5230,87,84,5410,11.780,5430,5390,20,5,242.420,97498,27673,67084,374,687,289,1.610,11.780,5.010,516,6759,5850,4405,6180,3445,0,0.013,-0.019,0.013,754,697,디모아,0.013
1587,20250529,418620,133534,133529,142747,3925,3565,4000,3770,93,25,3850,9.220,3880,3785,10,20,107.480,431535,200833,215853,1389,1649,352,0.720,9.220,4.430,1654,700,3720,3005,4000,2410,0,0.004,-0.012,-0.012,723,760,E8,-0.012
1586,20250529,171010,133121,133119,142324,4650,4225,4820,4210,98,1,4215,0.600,4260,4210,7,1,69.530,5179593,2958319,2057004,14818,15724,422,2.450,29.950,4.110,12989,488,4340,3705,4645,3430,6,0.017,-0.004,-0.001,682,681,램테크놀러지,-0.001
1585,20250529,010780,132719,132712,141924,21500,19520,21900,21150,81,93,21400,9.690,21450,21350,8,1,236.810,204619,60219,142605,1696,2986,322,2.710,12.980,9.690,11448,2983,19510,17290,19510,15960,0,0.007,-0.007,-0.004,671,752,아이에스동서,-0.004
1584,20250529,307750,132653,132653,141906,3950,3590,4070,3705,74,49,3755,3.730,3840,3750,19,1,94.730,2768325,1415664,1341050,9882,12304,546,1.880,12.050,4.050,51241,714,3780,3040,3780,2850,1,0.242,0.002,0.142,738,638,국전약품,0.120
1583,20250529,114450,130501,130500,135704,4270,3880,4530,4020,63,91,4320,17.230,4440,4275,16,3,89.850,14132718,7331556,6587173,21974,24633,468,2.860,17.370,2.380,57793,4733,3945,1589,3945,1474,2,0.026,-0.121,-0.108,605,758,그린생명과학,-0.048
1582,20250529,054180,130412,130409,135616,251,228,257,239,94,15,243,-4.330,244,239,0,15,70.080,19343264,11248564,7883284,23388,32033,436,1.100,16.760,8.220,7895,31641,303,104,304,104,5,0.023,-0.027,-0.027,689,760,메디콕스,-0.027
1581,20250529,114450,125846,125841,135057,3885,3530,4530,3880,50,100,4420,19.950,4460,4310,12,16,92.170,13718814,7027555,6477270,21275,24129,468,3.210,19.950,2.310,55965,4719,3945,1589,3945,1474,2,0.003,-0.141,-0.129,605,758,그린생명과학,-0.048
1580,20250529,010170,125716,125715,134930,676,614,689,643,99,89,654,7.570,655,650,1,0,129.450,2674665,1114927,1443238,1303,1949,373,0.670,7.570,7.170,1758,3543,647,526,661,464,2,0.033,-0.011,0.027,718,588,대한광통신,0.027
1579,20250529,405000,123929,123929,133137,11360,10200,11400,10710,99,93,10980,7.650,11020,10910,19,6,198.870,17835,5910,11753,349,403,175,0.500,9.560,7.650,3517,191,-1,-1,-1,-1,0,0.041,-0.014,0.009,662,547,플라즈맵,0.009
1578,20250529,072470,123806,123806,133011,2680,2435,2975,2600,91,98,2635,7.330,2675,2625,20,1,66.440,1789858,1056246,701739,4699,4954,111,3.860,29.800,22.220,10793,79273,2510,2315,2510,2200,0,-0.000,-0.029,-0.006,540,560,우리산업홀딩스,-0.006
1577,20250529,032190,123215,123214,132426,16060,14600,16450,15810,94,71,15940,10.930,16140,15860,19,4,115.000,1279779,592764,681654,7417,9382,567,2.300,18.300,10.930,132848,12234,15260,11120,15260,10590,0,0.014,-0.008,0.008,580,529,다우데이타,0.008
1576,20250529,142280,122724,122723,131938,4645,4220,4800,4550,89,21,4580,7.510,4645,4560,17,20,84.660,6309782,3381168,2862638,16894,19163,516,1.740,7.160,4.750,28919,2233,4705,3685,4705,3340,2,0.029,-0.024,-0.023,616,755,녹십자엠에스,-0.023
1575,20250529,226950,122104,122059,131316,52800,48000,53500,50500,81,9,51100,8.030,51600,50500,13,9,156.110,1016048,394933,616517,8446,13471,493,3.390,29.820,8.850,606,11593,52000,42800,58800,38300,1,-0.000,-0.038,-0.022,506,704,올릭스,-0.022
1574,20250529,276730,121711,121709,130917,2310,2100,2330,2250,99,95,2290,9.050,2305,2290,19,0,126.440,224207,93044,117643,414,560,86,2.620,9.050,5.090,505,1028,2390,2025,2570,1767,0,0.013,-0.024,-0.024,629,760,한울앤제주,-0.024
1573,20250529,403490,120941,120940,130145,1878,1707,2030,1869,2,96,2010,17.750,2030,1939,2,16,93.650,28823666,14828951,13886914,35119,39340,206,2.320,17.750,8.410,55492,14574,2155,1523,2155,1343,7,-0.007,-0.102,-0.102,483,737,우듬지팜,-0.048
1572,20250529,068330,113518,113514,122731,1595,1450,1625,1504,98,78,1519,18.210,1542,1512,12,13,85.390,13944827,7319238,6249704,16316,17052,464,2.390,18.050,5.530,21270,16590,1347,1007,1347,949,3,0.097,-0.041,0.097,620,488,일신바이오,0.096
1571,20250529,038070,113440,113434,122653,8060,7320,8480,7820,99,0,7870,6.060,7890,7820,0,0,80.260,2049883,1085636,871318,8549,8508,493,3.430,29.820,10.780,592,23299,8170,6800,8170,6510,6,0.142,-0.020,0.064,657,570,서린바이오,0.120
1570,20250529,068330,113019,113019,122226,1414,1285,1625,1413,88,100,1527,18.830,1550,1512,19,3,86.340,13764236,7184838,6203513,16076,16827,464,2.550,18.990,6.060,20992,16452,1347,1007,1347,949,3,0.092,-0.047,0.092,620,488,일신바이오,0.090
1569,20250529,044180,112951,112946,122200,789,717,793,757,90,19,768,7.110,770,757,3,19,188.410,1030719,347891,655446,750,1319,322,3.050,18.150,12.550,94862,7824,1100,677,1283,425,0,0.003,-0.032,-0.011,452,753,KD,-0.011
1568,20250529,036630,112333,112330,121541,5990,5440,6570,5810,77,19,5970,12.850,6140,5810,13,19,96.560,2200019,1103577,1065571,13268,14504,507,1.580,12.850,2.900,13223,951,-1,-1,-1,-1,0,-0.005,-0.092,-0.077,396,695,세종텔레콤,-0.048
1567,20250529,005740,111555,111552,120803,7590,6900,7720,7030,100,52,7230,16.430,7370,7120,20,17,90.500,2332924,1189139,1076132,10314,10642,111,3.610,29.800,19.830,10572,65708,6250,5670,6250,5310,0,0.028,-0.042,0.028,760,580,크라운해태홀딩스,0.028
